"ruleId","ruleType","fieldId","ruleLabel","noticeSubtype","conditionEfx","conditionLabel","expressionEfx","expressionLabel","codelistId","patternId","context","target","severity","cvsStage"
"BR-BT-00720-0057","forbidden","BT-720-Tender","'Value of the tender' (BT-720-Tender) is not allowed in notice type '34 – Contract award notice – sectoral directive, light regime' when: There is at least one 'Result' associated with the tender for which the competition is ongoing","34","OPT-321-Tender in OPT-320-LotResult[BT-142-LotResult == 'open-nw']","There is at least one 'Result' associated with the tender for which the competition is ongoing","NULL","NULL","NULL","NULL","ND-LotTender","all","ERROR","4"
"BR-BT-00720-0058","forbidden","BT-720-Tender","'Value of the tender' (BT-720-Tender) is not allowed in notice type '35 – Concession award notice – concessions directive, light regime' when: There is at least one 'Result' associated with the tender for which the competition is ongoing","35","OPT-321-Tender in OPT-320-LotResult[BT-142-LotResult == 'open-nw']","There is at least one 'Result' associated with the tender for which the competition is ongoing","NULL","NULL","NULL","NULL","ND-LotTender","all","ERROR","4"
"BR-BT-00720-0059","value_check","BT-720-Tender-Currency","'Value of the tender' (BT-720-Tender-Currency) must contain a value from codelist 'List of currency codes' (currency)","NULL","NULL","NULL","NULL","NULL","currency","NULL","BT-720-Tender-Currency","all","ERROR","3"
"BR-BT-00721-0001","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type 'X01 – European Economic Interest Grouping'","X01","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00721-0002","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type 'X02 – European Company / European Cooperative Society'","X02","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00721-0004","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '1 – Notice of the publication of a prior information notice on a buyer profile – general directive'","1","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00721-0005","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '2 – Notice of the publication of a periodic indicative notice on a buyer profile – sectoral directive'","2","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00721-0006","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '3 – Notice of the publication of a prior information notice on a buyer profile – defence directive'","3","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00721-0007","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '4 – Prior information notice used only for information – general directive'","4","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00721-0008","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '5 – Periodic indicative notice used only for information – sectoral directive'","5","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00721-0009","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '6 – Prior information notice used only for information – defence directive'","6","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00721-0011","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type 'T01 – Prior information notice for public service contract'","T01","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00721-0012","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '7 – Prior information notice used to shorten time limits for receipt of tenders – general directive'","7","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00721-0013","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '8 – Periodic indicative notice used to shorten time limits for receipt of tenders – sectoral directive'","8","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00721-0014","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '9 – Prior information notice used to shorten time limits for receipt of tenders – defence directive'","9","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00721-0015","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '10 – Prior information notice used as a call for competition – general directive, standard regime'","10","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00721-0016","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '11 – Periodic indicative notice used as a call for competition – sectoral directive, standard regime'","11","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00721-0017","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type 'CEI – Call for expressions of interest'","CEI","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00721-0018","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '12 – Prior information notice used as a call for competition – general directive, light regime'","12","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00721-0019","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '13 – Periodic indicative notice used as a call for competition – sectoral directive, light regime'","13","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00721-0020","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '14 – Prior information notice used as a call for competition – concessions directive, light regime'","14","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00721-0021","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '15 – Notice on the existence of a qualification system – sectoral directive'","15","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00721-0022","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '16 – Contract notice – general directive, standard regime'","16","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00721-0023","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '17 – Contract notice – sectoral directive, standard regime'","17","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00721-0024","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '18 – Contract notice – defence directive, standard regime'","18","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00721-0025","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '19 – Concession notice – concessions directive, standard regime'","19","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00721-0027","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '20 – Contract notice – general directive, light regime'","20","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00721-0028","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '21 – Contract notice – sectoral directive, light regime'","21","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00721-0029","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '22 – Subcontract notice – defence directive'","22","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00721-0030","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '23 – Design contest notice – general directive, design'","23","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00721-0031","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '24 – Design contest notice – sectoral directive, design'","24","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00721-0032","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '25 – Voluntary ex-ante transparency notice – general directive' when: 'Contract tender identifier' (BT-3202-Contract) is not filled in","25","BT-3202-Contract is not present","'Contract tender identifier' (BT-3202-Contract) is not filled in","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","4"
"BR-BT-00721-0033","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '26 – Voluntary ex-ante transparency notice – sectoral directive' when: 'Contract tender identifier' (BT-3202-Contract) is not filled in","26","BT-3202-Contract is not present","'Contract tender identifier' (BT-3202-Contract) is not filled in","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","4"
"BR-BT-00721-0034","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '27 – Voluntary ex-ante transparency notice – defence directive' when: 'Contract tender identifier' (BT-3202-Contract) is not filled in","27","BT-3202-Contract is not present","'Contract tender identifier' (BT-3202-Contract) is not filled in","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","4"
"BR-BT-00721-0035","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '28 – Voluntary ex-ante transparency notice – concession directive' when: 'Contract tender identifier' (BT-3202-Contract) is not filled in","28","BT-3202-Contract is not present","'Contract tender identifier' (BT-3202-Contract) is not filled in","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","4"
"BR-BT-00721-0036","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '29 – Contract award notice – general directive, standard regime' when: 'Contract tender identifier' (BT-3202-Contract) is not filled in","29","BT-3202-Contract is not present","'Contract tender identifier' (BT-3202-Contract) is not filled in","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","4"
"BR-BT-00721-0037","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '30 – Contract award notice – sectoral directive, standard regime' when: 'Contract tender identifier' (BT-3202-Contract) is not filled in","30","BT-3202-Contract is not present","'Contract tender identifier' (BT-3202-Contract) is not filled in","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","4"
"BR-BT-00721-0038","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '31 – Contract award notice – defence directive, standard regime' when: 'Contract tender identifier' (BT-3202-Contract) is not filled in","31","BT-3202-Contract is not present","'Contract tender identifier' (BT-3202-Contract) is not filled in","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","4"
"BR-BT-00721-0039","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '32 – Concession award notice – concession directive, standard regime' when: 'Contract tender identifier' (BT-3202-Contract) is not filled in","32","BT-3202-Contract is not present","'Contract tender identifier' (BT-3202-Contract) is not filled in","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","4"
"BR-BT-00721-0041","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type 'T02 – Information notice for award of public service contract'","T02","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00721-0042","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '33 – Contract award notice – general directive, light regime' when: 'Contract tender identifier' (BT-3202-Contract) is not filled in","33","BT-3202-Contract is not present","'Contract tender identifier' (BT-3202-Contract) is not filled in","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","4"
"BR-BT-00721-0043","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '34 – Contract award notice – sectoral directive, light regime' when: 'Contract tender identifier' (BT-3202-Contract) is not filled in","34","BT-3202-Contract is not present","'Contract tender identifier' (BT-3202-Contract) is not filled in","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","4"
"BR-BT-00721-0044","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '35 – Concession award notice – concessions directive, light regime' when: 'Contract tender identifier' (BT-3202-Contract) is not filled in","35","BT-3202-Contract is not present","'Contract tender identifier' (BT-3202-Contract) is not filled in","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","4"
"BR-BT-00721-0045","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '36 – Design contest result notice – general directive, design' when: 'Contract tender identifier' (BT-3202-Contract) is not filled in","36","BT-3202-Contract is not present","'Contract tender identifier' (BT-3202-Contract) is not filled in","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","4"
"BR-BT-00721-0046","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '37 – Design contest result notice – sectoral directive, design' when: 'Contract tender identifier' (BT-3202-Contract) is not filled in","37","BT-3202-Contract is not present","'Contract tender identifier' (BT-3202-Contract) is not filled in","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","4"
"BR-BT-00721-0047","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '38 – Contract modification notice – general directive' when: 'Contract tender identifier' (BT-3202-Contract) is not filled in","38","BT-3202-Contract is not present","'Contract tender identifier' (BT-3202-Contract) is not filled in","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","4"
"BR-BT-00721-0048","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '39 – Contract modification notice – sectoral directive' when: 'Contract tender identifier' (BT-3202-Contract) is not filled in","39","BT-3202-Contract is not present","'Contract tender identifier' (BT-3202-Contract) is not filled in","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","4"
"BR-BT-00721-0049","forbidden","BT-721-Contract","'Title' (BT-721-Contract) is not allowed in notice type '40 – Contract modification notice – concessions directive' when: 'Contract tender identifier' (BT-3202-Contract) is not filled in","40","BT-3202-Contract is not present","'Contract tender identifier' (BT-3202-Contract) is not filled in","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","4"
"BR-BT-00721-0051","value_check","BT-721-Contract-Language","'Title' (BT-721-Contract-Language) must contain a value from codelist 'List of codes of the EU official languages' (eu-official-language)","NULL","NULL","NULL","NULL","NULL","eu-official-language","NULL","BT-721-Contract-Language","all","ERROR","3"
"BR-BT-00722-0001","forbidden","BT-722-Contract","'Name of EU-financed project or programme' (BT-722-Contract) is not allowed in notice type 'X01 – European Economic Interest Grouping'","X01","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00722-0002","forbidden","BT-722-Contract","'Name of EU-financed project or programme' (BT-722-Contract) is not allowed in notice type 'X02 – European Company / European Cooperative Society'","X02","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00722-0004","forbidden","BT-722-Contract","'Name of EU-financed project or programme' (BT-722-Contract) is not allowed in notice type '1 – Notice of the publication of a prior information notice on a buyer profile – general directive'","1","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00722-0005","forbidden","BT-722-Contract","'Name of EU-financed project or programme' (BT-722-Contract) is not allowed in notice type '2 – Notice of the publication of a periodic indicative notice on a buyer profile – sectoral directive'","2","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00722-0006","forbidden","BT-722-Contract","'Name of EU-financed project or programme' (BT-722-Contract) is not allowed in notice type '3 – Notice of the publication of a prior information notice on a buyer profile – defence directive'","3","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00722-0007","forbidden","BT-722-Contract","'Name of EU-financed project or programme' (BT-722-Contract) is not allowed in notice type '4 – Prior information notice used only for information – general directive'","4","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00722-0008","forbidden","BT-722-Contract","'Name of EU-financed project or programme' (BT-722-Contract) is not allowed in notice type '5 – Periodic indicative notice used only for information – sectoral directive'","5","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00722-0009","forbidden","BT-722-Contract","'Name of EU-financed project or programme' (BT-722-Contract) is not allowed in notice type '6 – Prior information notice used only for information – defence directive'","6","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00722-0011","forbidden","BT-722-Contract","'Name of EU-financed project or programme' (BT-722-Contract) is not allowed in notice type 'T01 – Prior information notice for public service contract'","T01","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00722-0012","forbidden","BT-722-Contract","'Name of EU-financed project or programme' (BT-722-Contract) is not allowed in notice type '7 – Prior information notice used to shorten time limits for receipt of tenders – general directive'","7","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00722-0013","forbidden","BT-722-Contract","'Name of EU-financed project or programme' (BT-722-Contract) is not allowed in notice type '8 – Periodic indicative notice used to shorten time limits for receipt of tenders – sectoral directive'","8","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00722-0014","forbidden","BT-722-Contract","'Name of EU-financed project or programme' (BT-722-Contract) is not allowed in notice type '9 – Prior information notice used to shorten time limits for receipt of tenders – defence directive'","9","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00722-0015","forbidden","BT-722-Contract","'Name of EU-financed project or programme' (BT-722-Contract) is not allowed in notice type '10 – Prior information notice used as a call for competition – general directive, standard regime'","10","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00722-0016","forbidden","BT-722-Contract","'Name of EU-financed project or programme' (BT-722-Contract) is not allowed in notice type '11 – Periodic indicative notice used as a call for competition – sectoral directive, standard regime'","11","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00722-0017","forbidden","BT-722-Contract","'Name of EU-financed project or programme' (BT-722-Contract) is not allowed in notice type 'CEI – Call for expressions of interest'","CEI","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00722-0018","forbidden","BT-722-Contract","'Name of EU-financed project or programme' (BT-722-Contract) is not allowed in notice type '12 – Prior information notice used as a call for competition – general directive, light regime'","12","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00722-0019","forbidden","BT-722-Contract","'Name of EU-financed project or programme' (BT-722-Contract) is not allowed in notice type '13 – Periodic indicative notice used as a call for competition – sectoral directive, light regime'","13","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00722-0020","forbidden","BT-722-Contract","'Name of EU-financed project or programme' (BT-722-Contract) is not allowed in notice type '14 – Prior information notice used as a call for competition – concessions directive, light regime'","14","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00722-0021","forbidden","BT-722-Contract","'Name of EU-financed project or programme' (BT-722-Contract) is not allowed in notice type '15 – Notice on the existence of a qualification system – sectoral directive'","15","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00722-0022","forbidden","BT-722-Contract","'Name of EU-financed project or programme' (BT-722-Contract) is not allowed in notice type '16 – Contract notice – general directive, standard regime'","16","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00722-0023","forbidden","BT-722-Contract","'Name of EU-financed project or programme' (BT-722-Contract) is not allowed in notice type '17 – Contract notice – sectoral directive, standard regime'","17","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00722-0024","forbidden","BT-722-Contract","'Name of EU-financed project or programme' (BT-722-Contract) is not allowed in notice type '18 – Contract notice – defence directive, standard regime'","18","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00722-0025","forbidden","BT-722-Contract","'Name of EU-financed project or programme' (BT-722-Contract) is not allowed in notice type '19 – Concession notice – concessions directive, standard regime'","19","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00722-0027","forbidden","BT-722-Contract","'Name of EU-financed project or programme' (BT-722-Contract) is not allowed in notice type '20 – Contract notice – general directive, light regime'","20","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00722-0028","forbidden","BT-722-Contract","'Name of EU-financed project or programme' (BT-722-Contract) is not allowed in notice type '21 – Contract notice – sectoral directive, light regime'","21","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00722-0029","forbidden","BT-722-Contract","'Name of EU-financed project or programme' (BT-722-Contract) is not allowed in notice type '22 – Subcontract notice – defence directive'","22","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00722-0030","forbidden","BT-722-Contract","'Name of EU-financed project or programme' (BT-722-Contract) is not allowed in notice type '23 – Design contest notice – general directive, design'","23","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00722-0031","forbidden","BT-722-Contract","'Name of EU-financed project or programme' (BT-722-Contract) is not allowed in notice type '24 – Design contest notice – sectoral directive, design'","24","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00722-0041","forbidden","BT-722-Contract","'Name of EU-financed project or programme' (BT-722-Contract) is not allowed in notice type 'T02 – Information notice for award of public service contract'","T02","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-SettledContract","all","ERROR","2"
"BR-BT-00722-0052","value_check","BT-722-Contract","'Name of EU-financed project or programme' (BT-722-Contract) must contain a value from codelist 'List of codes for programmes created and coordinated by the European Union and financially supported by the European Union or, in a few cases, by the contributions from the Member States.' (eu-programme)","NULL","NULL","NULL","NULL","NULL","eu-programme","NULL","BT-722-Contract","all","ERROR","3"
"BR-BT-00723-0001","forbidden","BT-723-LotResult","'Category of vehicle' (BT-723-LotResult) is not allowed in notice type 'X01 – European Economic Interest Grouping'","X01","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcurementDetailsLotResult","all","ERROR","2"
"BR-BT-00723-0002","forbidden","BT-723-LotResult","'Category of vehicle' (BT-723-LotResult) is not allowed in notice type 'X02 – European Company / European Cooperative Society'","X02","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcurementDetailsLotResult","all","ERROR","2"
"BR-BT-00723-0004","forbidden","BT-723-LotResult","'Category of vehicle' (BT-723-LotResult) is not allowed in notice type '1 – Notice of the publication of a prior information notice on a buyer profile – general directive'","1","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcurementDetailsLotResult","all","ERROR","2"
"BR-BT-00723-0005","forbidden","BT-723-LotResult","'Category of vehicle' (BT-723-LotResult) is not allowed in notice type '2 – Notice of the publication of a periodic indicative notice on a buyer profile – sectoral directive'","2","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcurementDetailsLotResult","all","ERROR","2"
"BR-BT-00723-0006","forbidden","BT-723-LotResult","'Category of vehicle' (BT-723-LotResult) is not allowed in notice type '3 – Notice of the publication of a prior information notice on a buyer profile – defence directive'","3","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcurementDetailsLotResult","all","ERROR","2"
"BR-BT-00723-0007","forbidden","BT-723-LotResult","'Category of vehicle' (BT-723-LotResult) is not allowed in notice type '4 – Prior information notice used only for information – general directive'","4","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcurementDetailsLotResult","all","ERROR","2"
"BR-BT-00723-0008","forbidden","BT-723-LotResult","'Category of vehicle' (BT-723-LotResult) is not allowed in notice type '5 – Periodic indicative notice used only for information – sectoral directive'","5","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcurementDetailsLotResult","all","ERROR","2"
"BR-BT-00723-0009","forbidden","BT-723-LotResult","'Category of vehicle' (BT-723-LotResult) is not allowed in notice type '6 – Prior information notice used only for information – defence directive'","6","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcurementDetailsLotResult","all","ERROR","2"
"BR-BT-00723-0011","forbidden","BT-723-LotResult","'Category of vehicle' (BT-723-LotResult) is not allowed in notice type 'T01 – Prior information notice for public service contract'","T01","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcurementDetailsLotResult","all","ERROR","2"
"BR-BT-00723-0012","forbidden","BT-723-LotResult","'Category of vehicle' (BT-723-LotResult) is not allowed in notice type '7 – Prior information notice used to shorten time limits for receipt of tenders – general directive'","7","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcurementDetailsLotResult","all","ERROR","2"
"BR-BT-00723-0013","forbidden","BT-723-LotResult","'Category of vehicle' (BT-723-LotResult) is not allowed in notice type '8 – Periodic indicative notice used to shorten time limits for receipt of tenders – sectoral directive'","8","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcurementDetailsLotResult","all","ERROR","2"
"BR-BT-00723-0014","forbidden","BT-723-LotResult","'Category of vehicle' (BT-723-LotResult) is not allowed in notice type '9 – Prior information notice used to shorten time limits for receipt of tenders – defence directive'","9","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcurementDetailsLotResult","all","ERROR","2"
"BR-BT-00723-0015","forbidden","BT-723-LotResult","'Category of vehicle' (BT-723-LotResult) is not allowed in notice type '10 – Prior information notice used as a call for competition – general directive, standard regime'","10","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcurementDetailsLotResult","all","ERROR","2"
"BR-BT-00723-0016","forbidden","BT-723-LotResult","'Category of vehicle' (BT-723-LotResult) is not allowed in notice type '11 – Periodic indicative notice used as a call for competition – sectoral directive, standard regime'","11","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcurementDetailsLotResult","all","ERROR","2"
"BR-BT-00723-0017","forbidden","BT-723-LotResult","'Category of vehicle' (BT-723-LotResult) is not allowed in notice type 'CEI – Call for expressions of interest'","CEI","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcurementDetailsLotResult","all","ERROR","2"
"BR-BT-00723-0018","forbidden","BT-723-LotResult","'Category of vehicle' (BT-723-LotResult) is not allowed in notice type '12 – Prior information notice used as a call for competition – general directive, light regime'","12","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcurementDetailsLotResult","all","ERROR","2"
"BR-BT-00723-0019","forbidden","BT-723-LotResult","'Category of vehicle' (BT-723-LotResult) is not allowed in notice type '13 – Periodic indicative notice used as a call for competition – sectoral directive, light regime'","13","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcurementDetailsLotResult","all","ERROR","2"
"BR-BT-00723-0020","forbidden","BT-723-LotResult","'Category of vehicle' (BT-723-LotResult) is not allowed in notice type '14 – Prior information notice used as a call for competition – concessions directive, light regime'","14","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcurementDetailsLotResult","all","ERROR","2"
"BR-BT-00723-0021","forbidden","BT-723-LotResult","'Category of vehicle' (BT-723-LotResult) is not allowed in notice type '15 – Notice on the existence of a qualification system – sectoral directive'","15","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcurementDetailsLotResult","all","ERROR","2"
