"ruleId","type","fieldId","description","noticeId (null means all)","condition","expression","target","severity"
"BR-BT-00013-0100","forbidden","BT-13(t)-Part","The BT-13 Additional Information Deadline is not allowed at Part level for a notice of type Contract modification notice – sectoral directive.","39","Always","NULL","all","ERROR"
"BR-BT-00013-0101","forbidden","BT-13(t)-Part","The BT-13 Additional Information Deadline is not allowed at Part level for a notice of type Contract modification notice – concessions directive.","40","Always","NULL","all","ERROR"
"BR-BT-00013-0105","forbidden","BT-13(d)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type .","X01","Always","NULL","all","ERROR"
"BR-BT-00013-0106","forbidden","BT-13(d)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type .","X02","Always","NULL","all","ERROR"
"BR-BT-00013-0108","forbidden","BT-13(d)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Notice of the publication of a prior information notice on a buyer profile - general directive.","1","Always","NULL","all","ERROR"
"BR-BT-00013-0109","forbidden","BT-13(d)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Notice of the publication of a periodic indicative notice on a buyer profile - sectoral directive.","2","Always","NULL","all","ERROR"
"BR-BT-00013-0110","forbidden","BT-13(d)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Notice of the publication of a prior information notice on a buyer profile - defence directive.","3","Always","NULL","all","ERROR"
"BR-BT-00013-0111","forbidden","BT-13(d)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Prior information notice used only for information – general directive.","4","Always","NULL","all","ERROR"
"BR-BT-00013-0112","forbidden","BT-13(d)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Periodic indicative notice used only for information – sectoral directive.","5","Always","NULL","all","ERROR"
"BR-BT-00013-0113","forbidden","BT-13(d)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Prior information notice used only for information – defence directive.","6","Always","NULL","all","ERROR"
"BR-BT-00013-0115","forbidden","BT-13(d)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type .","T01","Always","NULL","all","ERROR"
"BR-BT-00013-0136","forbidden","BT-13(d)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Voluntary ex-ante transparency notice – general directive.","25","Always","NULL","all","ERROR"
"BR-BT-00013-0137","forbidden","BT-13(d)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Voluntary ex-ante transparency notice – sectoral directive.","26","Always","NULL","all","ERROR"
"BR-BT-00013-0138","forbidden","BT-13(d)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Voluntary ex-ante transparency notice – defence directive.","27","Always","NULL","all","ERROR"
"BR-BT-00013-0139","forbidden","BT-13(d)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Voluntary ex-ante transparency notice – concession directive.","28","Always","NULL","all","ERROR"
"BR-BT-00013-0140","forbidden","BT-13(d)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Contract award notice – general directive, standard regime.","29","Always","NULL","all","ERROR"
"BR-BT-00013-0141","forbidden","BT-13(d)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Contract award notice – sectoral directive, standard regime.","30","Always","NULL","all","ERROR"
"BR-BT-00013-0142","forbidden","BT-13(d)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Contract award notice – defence directive, standard regime.","31","Always","NULL","all","ERROR"
"BR-BT-00013-0143","forbidden","BT-13(d)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Concession award notice – concession directive, standard regime.","32","Always","NULL","all","ERROR"
"BR-BT-00013-0145","forbidden","BT-13(d)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type .","T02","Always","NULL","all","ERROR"
"BR-BT-00013-0146","forbidden","BT-13(d)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Contract award notice – general directive, light regime.","33","Always","NULL","all","ERROR"
"BR-BT-00013-0147","forbidden","BT-13(d)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Contract award notice – sectoral directive, light regime.","34","Always","NULL","all","ERROR"
"BR-BT-00013-0148","forbidden","BT-13(d)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Concession award notice – concessions directive, light regime.","35","Always","NULL","all","ERROR"
"BR-BT-00013-0149","forbidden","BT-13(d)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Design contest result notice – general directive, design.","36","Always","NULL","all","ERROR"
"BR-BT-00013-0150","forbidden","BT-13(d)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Design contest result notice – sectoral directive, design.","37","Always","NULL","all","ERROR"
"BR-BT-00013-0151","forbidden","BT-13(d)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Contract modification notice – general directive.","38","Always","NULL","all","ERROR"
"BR-BT-00013-0152","forbidden","BT-13(d)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Contract modification notice – sectoral directive.","39","Always","NULL","all","ERROR"
"BR-BT-00013-0153","forbidden","BT-13(d)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Contract modification notice – concessions directive.","40","Always","NULL","all","ERROR"
"BR-BT-00013-0157","forbidden","BT-13(t)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type .","X01","Always","NULL","all","ERROR"
"BR-BT-00013-0158","forbidden","BT-13(t)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type .","X02","Always","NULL","all","ERROR"
"BR-BT-00013-0160","forbidden","BT-13(t)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Notice of the publication of a prior information notice on a buyer profile - general directive.","1","Always","NULL","all","ERROR"
"BR-BT-00013-0161","forbidden","BT-13(t)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Notice of the publication of a periodic indicative notice on a buyer profile - sectoral directive.","2","Always","NULL","all","ERROR"
"BR-BT-00013-0162","forbidden","BT-13(t)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Notice of the publication of a prior information notice on a buyer profile - defence directive.","3","Always","NULL","all","ERROR"
"BR-BT-00013-0163","forbidden","BT-13(t)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Prior information notice used only for information – general directive.","4","Always","NULL","all","ERROR"
"BR-BT-00013-0164","forbidden","BT-13(t)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Periodic indicative notice used only for information – sectoral directive.","5","Always","NULL","all","ERROR"
"BR-BT-00013-0165","forbidden","BT-13(t)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Prior information notice used only for information – defence directive.","6","Always","NULL","all","ERROR"
"BR-BT-00013-0167","forbidden","BT-13(t)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type .","T01","Always","NULL","all","ERROR"
"BR-BT-00013-0188","forbidden","BT-13(t)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Voluntary ex-ante transparency notice – general directive.","25","Always","NULL","all","ERROR"
"BR-BT-00013-0189","forbidden","BT-13(t)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Voluntary ex-ante transparency notice – sectoral directive.","26","Always","NULL","all","ERROR"
"BR-BT-00013-0190","forbidden","BT-13(t)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Voluntary ex-ante transparency notice – defence directive.","27","Always","NULL","all","ERROR"
"BR-BT-00013-0191","forbidden","BT-13(t)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Voluntary ex-ante transparency notice – concession directive.","28","Always","NULL","all","ERROR"
"BR-BT-00013-0192","forbidden","BT-13(t)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Contract award notice – general directive, standard regime.","29","Always","NULL","all","ERROR"
"BR-BT-00013-0193","forbidden","BT-13(t)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Contract award notice – sectoral directive, standard regime.","30","Always","NULL","all","ERROR"
"BR-BT-00013-0194","forbidden","BT-13(t)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Contract award notice – defence directive, standard regime.","31","Always","NULL","all","ERROR"
"BR-BT-00013-0195","forbidden","BT-13(t)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Concession award notice – concession directive, standard regime.","32","Always","NULL","all","ERROR"
"BR-BT-00013-0197","forbidden","BT-13(t)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type .","T02","Always","NULL","all","ERROR"
"BR-BT-00013-0198","forbidden","BT-13(t)-Lot","The BT-13 Additional Information Deadline is not allowed at Lot level for a notice of type Contract award notice – general directive, light regime.","33","Always","NULL","all","ERROR"
